instance,method,seed,value,time,evaluations,feasible,gen_to_best,final_diversity
UC_n500_R1000_s900,GA-FIX-1P+SWAP,3,212003.0,4.435523448999447,19700,True,48,0.005716000000000002
UC_n500_R1000_s900,GA-FIX-1P+SWAP,4,212003.0,3.310435243001848,19700,True,190,0.006565600000000001
UC_n500_R1000_s900,GA-FIX-1P+SWAP,5,212003.0,4.07089506900229,19700,True,143,0.006300000000000001
UC_n500_R1000_s900,GA-FIX-2P+BF1,0,211981.0,3.155136499000946,19700,True,44,0.0013352000000000004
UC_n500_R1000_s900,GA-FIX-2P+BF1,1,211981.0,3.6475209669988544,19700,True,32,0.0009456000000000002
UC_n500_R1000_s900,GA-FIX-2P+BF1,2,211986.0,3.416220900002372,19700,True,35,0.0017360000000000003
UC_n500_R1000_s900,GA-FIX-2P+BF1,3,211986.0,3.6738674099979107,19700,True,34,0.0017328000000000005
UC_n500_R1000_s900,GA-FIX-2P+BF1,4,211981.0,3.655627493000793,19700,True,38,0.0014968000000000004
UC_n500_R1000_s900,GA-FIX-2P+BF1,5,211986.0,2.9386768499971367,19700,True,44,0.003739200000000001
UC_n500_R1000_s900,GA-FIX-2P+BF3,0,211986.0,4.547880180998618,19700,True,125,0.013575200000000004
UC_n500_R1000_s900,GA-FIX-2P+BF3,1,212003.0,3.414692639998975,19700,True,36,0.013792800000000004
UC_n500_R1000_s900,GA-FIX-2P+BF3,2,212003.0,4.328258012999868,19700,True,52,0.009092000000000005
UC_n500_R1000_s900,GA-FIX-2P+BF3,3,212003.0,4.585589307000191,19700,True,93,0.017299200000000008
UC_n500_R1000_s900,GA-FIX-2P+BF3,4,211986.0,4.467197531001148,19700,True,61,0.010105600000000003
UC_n500_R1000_s900,GA-FIX-2P+BF3,5,212003.0,4.1845962580009655,19700,True,42,0.014596000000000005
UC_n500_R1000_s900,GA-FIX-2P+SWAP,0,212003.0,4.30308027099818,19700,True,36,0.006505600000000002
UC_n500_R1000_s900,GA-FIX-2P+SWAP,1,212003.0,3.126474369000789,19700,True,109,0.008536800000000002
UC_n500_R1000_s900,GA-FIX-2P+SWAP,2,211986.0,3.53576142500242,19700,True,48,0.010304800000000005
UC_n500_R1000_s900,GA-FIX-2P+SWAP,3,212003.0,3.9466647549998015,19700,True,52,0.0056120000000000015
UC_n500_R1000_s900,GA-FIX-2P+SWAP,4,212003.0,4.338366545001918,19700,True,58,0.007238400000000003
UC_n500_R1000_s900,GA-FIX-2P+SWAP,5,212003.0,4.414892980999866,19700,True,183,0.006414400000000002
UC_n500_R1000_s900,GA-FIX-UX+BF1,0,211985.0,3.4171314960003656,19700,True,27,0.0017280000000000004
UC_n500_R1000_s900,GA-FIX-UX+BF1,1,211981.0,3.7525341639993712,19700,True,26,0.003055200000000001
UC_n500_R1000_s900,GA-FIX-UX+BF1,2,211961.0,3.0186320649991103,19700,True,27,0.0014208000000000005
UC_n500_R1000_s900,GA-FIX-UX+BF1,3,211986.0,3.6484998510022706,19700,True,26,0.0016440000000000007
UC_n500_R1000_s900,GA-FIX-UX+BF1,4,211994.0,3.5266340369998943,19700,True,32,0.0014208000000000005
UC_n500_R1000_s900,GA-FIX-UX+BF1,5,211981.0,3.9092987320000248,19700,True,24,0.0008680000000000003
UC_n500_R1000_s900,GA-FIX-UX+BF3,0,211994.0,4.035197486999095,19700,True,27,0.010814400000000005
UC_n500_R1000_s900,GA-FIX-UX+BF3,1,212003.0,4.015698674000305,19700,True,50,0.011389600000000005
UC_n500_R1000_s900,GA-FIX-UX+BF3,2,212003.0,4.4100077520015475,19700,True,133,0.014456800000000004
UC_n500_R1000_s900,GA-FIX-UX+BF3,3,212003.0,4.53992649599968,19700,True,35,0.012920000000000004
UC_n500_R1000_s900,GA-FIX-UX+BF3,4,211994.0,3.9997166880020814,19700,True,29,0.013137600000000004
UC_n500_R1000_s900,GA-FIX-UX+BF3,5,212003.0,3.890340821999416,19700,True,54,0.013988000000000007
UC_n500_R1000_s900,GA-FIX-UX+SWAP,0,212003.0,3.710052820999408,19700,True,32,0.005956000000000001
UC_n500_R1000_s900,GA-FIX-UX+SWAP,1,211994.0,4.441851065999799,19700,True,28,0.0054128000000000015
UC_n500_R1000_s900,GA-FIX-UX+SWAP,2,212003.0,4.355952745001559,19700,True,28,0.007763200000000002
UC_n500_R1000_s900,GA-FIX-UX+SWAP,3,211994.0,3.9221241679988452,19700,True,28,0.0055112000000000026
UC_n500_R1000_s900,GA-FIX-UX+SWAP,4,212003.0,4.048956825001369,19700,True,135,0.005460800000000002
UC_n500_R1000_s900,GA-FIX-UX+SWAP,5,212003.0,3.5512659340020036,19700,True,61,0.007773600000000003
UC_n500_R1000_s901,GA-FIX-1P+BF1,0,192756.0,3.7107643650015234,19700,True,48,0.00047520000000000017
UC_n500_R1000_s901,GA-FIX-1P+BF1,1,192743.0,3.484247669999604,19700,True,43,0.0007920000000000003
UC_n500_R1000_s901,GA-FIX-1P+BF1,2,192756.0,3.7108785590025946,19700,True,30,0.0012672000000000004
UC_n500_R1000_s901,GA-FIX-1P+BF1,3,192756.0,3.6534707920000073,19700,True,43,0.002122400000000001
UC_n500_R1000_s901,GA-FIX-1P+BF1,4,192762.0,3.596303999001975,19700,True,186,0.0014776000000000004
UC_n500_R1000_s901,GA-FIX-1P+BF1,5,192743.0,2.8060814870004833,19700,True,33,0.002432800000000001
UC_n500_R1000_s901,GA-FIX-1P+BF3,0,192756.0,4.280122993000987,19700,True,38,0.012006400000000006
UC_n500_R1000_s901,GA-FIX-1P+BF3,1,192756.0,3.82836925599986,19700,True,43,0.010914400000000005
UC_n500_R1000_s901,GA-FIX-1P+BF3,2,192756.0,3.3837014790005924,19700,True,42,0.009684000000000005
UC_n500_R1000_s901,GA-FIX-1P+BF3,3,192743.0,4.2509086830032174,19700,True,37,0.011288000000000006
UC_n500_R1000_s901,GA-FIX-1P+BF3,4,192762.0,4.249656469997717,19700,True,186,0.012041600000000003
UC_n500_R1000_s901,GA-FIX-1P+BF3,5,192743.0,3.874177306999627,19700,True,45,0.013036000000000006
UC_n500_R1000_s901,GA-FIX-1P+SWAP,0,192756.0,4.094613752000441,19700,True,34,0.006933600000000002
UC_n500_R1000_s901,GA-FIX-1P+SWAP,1,192756.0,4.26348564699947,19700,True,157,0.011004000000000002
UC_n500_R1000_s901,GA-FIX-1P+SWAP,2,192756.0,4.287837496001885,19700,True,40,0.005771200000000002
UC_n500_R1000_s901,GA-FIX-1P+SWAP,3,192756.0,3.0711879070004215,19700,True,80,0.008084000000000003
UC_n500_R1000_s901,GA-FIX-1P+SWAP,4,192743.0,4.200526255001023,19700,True,52,0.006016800000000003
UC_n500_R1000_s901,GA-FIX-1P+SWAP,5,192743.0,3.8245795510010794,19700,True,44,0.007248000000000003
UC_n500_R1000_s901,GA-FIX-2P+BF1,0,192756.0,3.691373581001244,19700,True,118,0.002198400000000001
UC_n500_R1000_s901,GA-FIX-2P+BF1,1,192756.0,3.049884572999872,19700,True,29,0.0013432000000000003
UC_n500_R1000_s901,GA-FIX-2P+BF1,2,192743.0,2.9654000899972743,19700,True,42,0.0018896000000000006
UC_n500_R1000_s901,GA-FIX-2P+BF1,3,192743.0,3.5961123859997315,19700,True,69,0.0015016000000000003
UC_n500_R1000_s901,GA-FIX-2P+BF1,4,192707.0,3.781487334999838,19700,True,35,0.0007128000000000003
UC_n500_R1000_s901,GA-FIX-2P+BF1,5,192743.0,2.667687836998084,19700,True,39,0.0012640000000000006
UC_n500_R1000_s901,GA-FIX-2P+BF3,0,192756.0,4.291227925001294,19700,True,36,0.011951200000000007
UC_n500_R1000_s901,GA-FIX-2P+BF3,1,192745.0,3.7828989230001753,19700,True,165,0.011573600000000007
UC_n500_R1000_s901,GA-FIX-2P+BF3,2,192756.0,4.3160229550012446,19700,True,37,0.009208000000000004
UC_n500_R1000_s901,GA-FIX-2P+BF3,3,192743.0,3.6067047140022623,19700,True,38,0.014500000000000008
UC_n500_R1000_s901,GA-FIX-2P+BF3,4,192756.0,4.257794295997883,19700,True,75,0.009000000000000003
UC_n500_R1000_s901,GA-FIX-2P+BF3,5,192743.0,4.283838570001535,19700,True,38,0.019115200000000006
UC_n500_R1000_s901,GA-FIX-2P+SWAP,0,192756.0,3.914887158000056,19700,True,38,0.006398400000000002
UC_n500_R1000_s901,GA-FIX-2P+SWAP,1,192743.0,3.9158625379968726,19700,True,41,0.007334400000000003
UC_n500_R1000_s901,GA-FIX-2P+SWAP,2,192756.0,3.3024238419966423,19700,True,89,0.006427200000000002
UC_n500_R1000_s901,GA-FIX-2P+SWAP,3,192756.0,4.210514544000034,19700,True,105,0.0078080000000000024
UC_n500_R1000_s901,GA-FIX-2P+SWAP,4,192756.0,4.24694750100025,19700,True,75,0.006629600000000002
UC_n500_R1000_s901,GA-FIX-2P+SWAP,5,192743.0,3.793372725998779,19700,True,32,0.006040000000000003
UC_n500_R1000_s901,GA-FIX-UX+BF1,0,192756.0,3.429830053002661,19700,True,63,0.0015776000000000008
UC_n500_R1000_s901,GA-FIX-UX+BF1,1,192743.0,3.71730910700353,19700,True,27,0.0032992000000000017
UC_n500_R1000_s901,GA-FIX-UX+BF1,2,192756.0,3.6081528240029,19700,True,25,0.0009504000000000004
UC_n500_R1000_s901,GA-FIX-UX+BF1,3,192745.0,3.706368923001719,19700,True,27,0.00039600000000000014
UC_n500_R1000_s901,GA-FIX-UX+BF1,4,192756.0,3.658228300999326,19700,True,28,0.0019784000000000013
UC_n500_R1000_s901,GA-FIX-UX+BF1,5,192743.0,3.4581843970008777,19700,True,26,0.0
UC_n500_R1000_s901,GA-FIX-UX+BF3,0,192762.0,3.2837146740021126,19700,True,63,0.017008800000000008
UC_n500_R1000_s901,GA-FIX-UX+BF3,1,192756.0,3.9579790349998802,19700,True,39,0.012056800000000005
UC_n500_R1000_s901,GA-FIX-UX+BF3,2,192743.0,3.9833724070012977,19700,True,32,0.009820000000000004
UC_n500_R1000_s901,GA-FIX-UX+BF3,3,192756.0,4.294366154001182,19700,True,30,0.011453600000000005
UC_n500_R1000_s901,GA-FIX-UX+BF3,4,192756.0,4.360139364001952,19700,True,28,0.011680000000000005
UC_n500_R1000_s901,GA-FIX-UX+BF3,5,192756.0,4.327009718999761,19700,True,32,0.010391200000000005
UC_n500_R1000_s901,GA-FIX-UX+SWAP,0,192756.0,4.194141513002251,19700,True,27,0.006198400000000003
UC_n500_R1000_s901,GA-FIX-UX+SWAP,1,192743.0,3.7484427050003433,19700,True,27,0.005480000000000002
UC_n500_R1000_s901,GA-FIX-UX+SWAP,2,192756.0,3.6780584049993195,19700,True,33,0.004840000000000001
UC_n500_R1000_s901,GA-FIX-UX+SWAP,3,192762.0,3.0186348450006335,19700,True,164,0.005446400000000001
UC_n500_R1000_s901,GA-FIX-UX+SWAP,4,192743.0,2.8906581859992,19700,True,32,0.006073600000000003
UC_n500_R1000_s901,GA-FIX-UX+SWAP,5,192762.0,2.468790834001993,19700,True,189,0.012342400000000003
